Date,Company Name,NSE Symbol,BSE Code,Sector,Open,High,Low,Close,Adjusted Close,Volume,Daily Return,MA_7,MA_30,Volatility_30D,"Market Cap (Current, INR Cr)",is_imputed
08-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,589.29,604.72,588.37,603.78,603.78,3059470,0.024589,583.51,568.99,0.370505,1007254.931,FALSE
09-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,603.78,616.31,602.84,611.14,611.14,4928522,0.01219,589.02,570.6,0.36676,1007254.931,FALSE
12-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,611.14,616.96,605.55,610.78,610.78,6756374,-0.000589,594.22,571.97,0.365853,1007254.931,FALSE
13-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,610.78,625.61,608.88,624.65,624.65,1189979,0.022709,602.15,573.54,0.369183,1007254.931,FALSE
14-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,624.65,661.22,620.72,656.68,656.68,5935139,0.051277,611.94,575.97,0.394479,1007254.931,FALSE
15-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,656.68,664.52,652.56,661.18,661.18,6744981,0.006853,622.5,578.2,0.392457,1007254.931,FALSE
16-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,661.18,666.58,655.63,663.05,663.05,7098584,0.002828,633.04,581.2,0.374,1007254.931,FALSE
19-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,663.05,670.35,658.15,665.65,665.65,2377306,0.003921,641.88,584.86,0.359337,1007254.931,FALSE
20-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,665.65,686.76,660.05,683.42,683.42,6300159,0.026696,652.2,589.37,0.358631,1007254.931,FALSE
21-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,683.42,687.53,671.35,675.58,675.58,6502254,-0.011472,661.46,593.65,0.361855,1007254.931,FALSE
22-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,675.58,677.14,669.13,672.15,672.15,1019959,-0.005077,668.24,597.68,0.363613,1007254.931,FALSE
23-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,672.15,674.7,649.26,651.82,651.82,5936136,-0.030246,667.55,600.89,0.37919,1007254.931,FALSE
26-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,651.82,657.46,634.3,636.71,636.71,5383556,-0.023181,664.05,603.18,0.384465,1007254.931,FALSE
27-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,636.71,637.41,627.8,630.44,630.44,7781696,-0.009847,659.4,604.82,0.381988,1007254.931,FALSE
28-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,630.44,634.21,629.23,630.05,630.05,1301075,-0.000619,654.31,606.77,0.377483,1007254.931,FALSE
29-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,630.05,653.86,627.38,652.66,652.66,7759055,0.035886,649.92,609.38,0.388963,1007254.931,FALSE
30-01-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,652.66,665.56,650.11,659.98,659.98,4999942,0.011216,647.69,612.54,0.384211,1007254.931,FALSE
02-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,659.98,663.8,648.04,648.27,648.27,2920874,-0.017743,644.28,615.37,0.389332,1007254.931,FALSE
03-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,648.27,650.88,637.4,639.15,639.15,3712348,-0.014068,642.47,617.78,0.393161,1007254.931,FALSE
04-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,639.15,658.69,634.35,657.05,657.05,6365147,0.028006,645.37,622.05,0.334374,1007254.931,FALSE
05-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,657.05,675.12,653.25,672.18,672.18,7972336,0.023027,651.33,625.97,0.31452,1007254.931,FALSE
06-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,672.18,679.34,666.76,672.9,672.9,3217985,0.001071,657.46,629.7,0.314521,1007254.931,FALSE
09-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,672.9,676.32,663.65,667.28,667.28,7886014,-0.008352,659.54,633.46,0.313151,1007254.931,FALSE
10-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,667.28,685.83,661.58,682.62,682.62,5404385,0.022989,662.78,637,0.301839,1007254.931,FALSE
11-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,682.62,687.72,664.07,669.4,669.4,2344107,-0.019367,665.8,640.23,0.308649,1007254.931,FALSE
12-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,669.4,677.54,668.74,674.99,674.99,5184222,0.008351,670.92,643.58,0.308689,1007254.931,FALSE
13-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,674.99,709.02,668.39,706,706,6612371,0.045941,677.91,648.14,0.326586,1007254.931,FALSE
16-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,706,711.65,705.9,709.26,709.26,1381804,0.004618,683.21,652.18,0.31711,1007254.931,FALSE
17-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,709.26,710.33,694.44,698.61,698.61,1552399,-0.015016,686.88,655.89,0.322409,1007254.931,FALSE
18-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,698.61,709.72,693.07,704.69,704.69,1036272,0.008703,692.22,659.74,0.32241,1007254.931,FALSE
19-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,704.69,710.84,696.1,698.42,698.42,4992617,-0.008898,694.48,662.89,0.320394,1007254.931,FALSE
20-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,698.42,704.74,675.23,679.3,679.3,1404348,-0.027376,695.9,665.16,0.333016,1007254.931,FALSE
23-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,679.3,695.23,676.84,689.16,689.16,7524739,0.014515,697.92,667.78,0.334184,1007254.931,FALSE
24-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,689.16,708.1,688.74,704.91,704.91,1895594,0.022854,697.76,670.45,0.334254,1007254.931,FALSE
25-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,704.91,706.91,700.82,700.88,700.88,1501279,-0.005717,696.57,671.93,0.304023,1007254.931,FALSE
26-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,700.88,705.35,695.28,695.94,695.94,2803567,-0.007048,696.19,673.08,0.304902,1007254.931,FALSE
27-02-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,695.94,702.59,682.24,682.91,682.91,6342293,-0.018723,693.07,673.75,0.310667,1007254.931,FALSE
02-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,682.91,687.87,677.04,681.2,681.2,7348686,-0.002504,690.61,674.26,0.310731,1007254.931,FALSE
03-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,681.2,684.57,670.34,673.88,673.88,2757025,-0.010746,689.84,673.95,0.30262,1007254.931,FALSE
04-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,673.88,678.52,657.58,660.59,660.59,4630428,-0.019722,685.76,673.45,0.306191,1007254.931,FALSE
05-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,660.59,691.22,656.02,685.92,685.92,6416324,0.038345,683.05,673.91,0.325867,1007254.931,FALSE
06-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,685.92,699.03,685.8,692.66,692.66,6578242,0.009826,681.87,675.27,0.313053,1007254.931,FALSE
09-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,692.66,706.29,690.78,700.94,700.94,2070426,0.011954,682.59,677.41,0.304737,1007254.931,FALSE
10-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,700.94,716.76,695.49,713.67,713.67,6868182,0.018161,686.98,680.18,0.304981,1007254.931,FALSE
11-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,713.67,727.02,707.18,725.03,725.03,7070946,0.015918,693.24,683.35,0.306417,1007254.931,FALSE
12-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,725.03,728.66,716.25,719.41,719.41,6144601,-0.007751,699.75,685.57,0.293878,1007254.931,FALSE
13-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,719.41,726.06,718.82,723.69,723.69,4690734,0.005949,708.76,687.7,0.293059,1007254.931,FALSE
16-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,723.69,730.51,714.4,720.16,720.16,3739695,-0.004878,713.65,690.09,0.287371,1007254.931,FALSE
17-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,720.16,730.52,713.78,726.83,726.83,7225834,0.009262,718.53,693.02,0.282777,1007254.931,FALSE
18-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,726.83,735.62,723.82,732.16,732.16,7047015,0.007333,722.99,695.52,0.274022,1007254.931,FALSE
19-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,732.16,734.71,725.16,726.92,726.92,4627550,-0.007157,724.89,697.34,0.269505,1007254.931,FALSE
20-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,726.92,731.57,707.65,707.96,707.96,6194348,-0.026083,722.45,698.51,0.282169,1007254.931,FALSE
23-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,707.96,714.08,703.78,710.39,710.39,3799268,0.003432,721.16,699.95,0.28053,1007254.931,FALSE
24-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,710.39,711.3,701.4,707.84,707.84,6202060,-0.00359,718.89,700.79,0.273946,1007254.931,FALSE
25-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,707.84,713.99,676.81,681.43,681.43,1625274,-0.037311,713.36,701.19,0.290194,1007254.931,FALSE
26-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,681.43,691.16,679.27,688.69,688.69,7311020,0.010654,707.91,701.65,0.290794,1007254.931,FALSE
27-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,688.69,705.37,684.26,702.33,702.33,4608838,0.019806,703.65,701.53,0.264215,1007254.931,FALSE
30-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,702.33,739.72,696.49,738.2,738.2,5190644,0.051073,705.26,702.49,0.302816,1007254.931,FALSE
31-03-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,738.2,742.28,729.3,732.79,732.79,2325739,-0.007329,708.81,703.63,0.299977,1007254.931,FALSE
01-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,732.79,737.94,719.32,725.26,725.26,4700021,-0.010276,710.93,704.32,0.301204,1007254.931,FALSE
02-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,725.26,731.65,706.75,709.53,709.53,1022084,-0.021689,711.18,704.69,0.307128,1007254.931,FALSE
03-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,709.53,713.22,707.06,712.85,712.85,7231137,0.004679,715.66,705.8,0.295491,1007254.931,FALSE
06-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,712.85,723.06,708.69,716.09,716.09,6242075,0.004545,719.58,706.7,0.293159,1007254.931,FALSE
07-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,716.09,721.13,701.55,704.83,704.83,4181232,-0.015724,719.94,706.7,0.289979,1007254.931,FALSE
08-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,704.83,706.83,695.85,702.71,702.71,6850863,-0.003008,714.87,706.76,0.289608,1007254.931,FALSE
09-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,702.71,704.15,671.77,675.26,675.26,6680994,-0.039063,706.65,706.07,0.310711,1007254.931,FALSE
10-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,675.26,690.14,672.66,688.11,688.11,1833542,0.01903,701.34,706.24,0.311075,1007254.931,FALSE
13-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,688.11,694.13,675.17,677.84,677.84,1376924,-0.014925,696.81,706.13,0.314163,1007254.931,FALSE
14-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,677.84,679.82,674,677.71,677.71,2774920,-0.000192,691.79,706.26,0.312504,1007254.931,FALSE
15-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,677.71,680.85,656.38,658.71,658.71,1009029,-0.028036,683.6,706.2,0.31803,1007254.931,FALSE
16-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,658.71,663.36,646.66,651.37,651.37,5011929,-0.011143,675.96,705.05,0.298028,1007254.931,FALSE
17-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,651.37,657.05,645.59,648.05,648.05,4698047,-0.005097,668.15,703.56,0.296211,1007254.931,FALSE
20-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,648.05,652.5,645.56,648.23,648.23,4765846,0.000278,664.29,701.8,0.293334,1007254.931,FALSE
21-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,648.23,659.71,644.23,654.78,654.78,1515283,0.010104,659.53,699.84,0.289319,1007254.931,FALSE
22-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,654.78,675.12,654.38,673.95,673.95,7427373,0.029277,658.97,698.14,0.299213,1007254.931,FALSE
23-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,673.95,690.16,669.53,684.16,684.16,7835801,0.015149,659.89,696.96,0.302901,1007254.931,FALSE
24-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,684.16,699.59,680.71,697.67,697.67,5133781,0.019747,665.46,696.09,0.308438,1007254.931,FALSE
27-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,697.67,719.12,694.51,718.2,718.2,1038508,0.029427,675.01,696.03,0.320515,1007254.931,FALSE
28-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,718.2,733.83,713.03,726.74,726.74,3771820,0.011891,686.25,696.03,0.321257,1007254.931,FALSE
29-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,726.74,728.2,721.06,726.57,726.57,6027047,-0.000234,697.44,695.84,0.320543,1007254.931,FALSE
30-04-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,726.57,742.61,720.42,741.6,741.6,6241088,0.020686,709.84,696.33,0.325308,1007254.931,FALSE
01-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,741.6,762.63,738.82,757.88,757.88,2703692,0.021953,721.83,697.99,0.32048,1007254.931,FALSE
04-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,757.88,770.54,755.4,768.09,768.09,6758908,0.013472,733.82,699.92,0.322059,1007254.931,FALSE
05-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,768.09,769.11,740.8,746.13,746.13,7772864,-0.02859,740.74,701.19,0.334291,1007254.931,FALSE
06-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,746.13,750.61,729.68,733.95,733.95,4560704,-0.016324,742.99,702.94,0.317997,1007254.931,FALSE
07-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,733.95,739.52,725.66,730.28,730.28,3670791,-0.005,743.5,704.33,0.317819,1007254.931,FALSE
08-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,730.28,747.92,726.22,742.03,742.03,4682900,0.01609,745.71,705.65,0.316203,1007254.931,FALSE
11-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,742.03,743.24,736.3,742.08,742.08,1190983,6.70E-05,745.78,705.78,0.279929,1007254.931,FALSE
12-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,742.08,763.56,740.67,759.33,759.33,4664149,0.023245,745.98,706.67,0.286609,1007254.931,FALSE
13-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,759.33,786.03,755.11,779.68,779.68,1188550,0.0268,747.64,708.48,0.293605,1007254.931,FALSE
14-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,779.68,800.06,778.45,798.77,798.77,1243520,0.024484,755.16,711.46,0.290925,1007254.931,FALSE
15-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,798.77,820.13,795.52,818.43,818.43,4873613,0.024613,767.23,714.97,0.296932,1007254.931,FALSE
18-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,818.43,818.45,796.54,801.86,801.86,4575535,-0.020246,777.45,717.83,0.305671,1007254.931,FALSE
19-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,801.86,814.25,797.91,810.01,810.01,7906983,0.010164,787.17,721.34,0.300348,1007254.931,FALSE
20-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,810.01,811.58,797.53,800.57,800.57,4553724,-0.011654,795.52,724.6,0.303337,1007254.931,FALSE
21-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,800.57,806.37,767.71,774.56,774.56,7858414,-0.032489,797.7,727.91,0.295627,1007254.931,FALSE
22-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,774.56,782.02,764.54,770.5,770.5,6649776,-0.005242,796.39,730.66,0.293804,1007254.931,FALSE
25-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,770.5,792.95,766.44,791.3,791.3,3360910,0.026995,795.32,734.44,0.295527,1007254.931,FALSE
26-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,791.3,804.17,783.78,798.99,798.99,7483187,0.009718,792.54,738.48,0.295311,1007254.931,FALSE
27-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,798.99,833.39,795.59,831.63,831.63,4378925,0.040852,796.79,744.25,0.294478,1007254.931,FALSE
28-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,831.63,835.14,825.08,834.99,834.99,5164633,0.00404,800.36,750.37,0.289156,1007254.931,FALSE
29-05-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,834.99,882.94,833.59,876.29,876.29,1703190,0.049462,811.18,757.98,0.309433,1007254.931,FALSE
01-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,876.29,883.66,873.78,879.84,879.84,2488126,0.004051,826.22,765.7,0.308564,1007254.931,FALSE
02-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,879.84,889.01,876.86,880.67,880.67,4655237,0.000943,841.96,773.22,0.309785,1007254.931,FALSE
03-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,880.67,885.38,857.67,858.58,858.58,2898666,-0.025083,851.57,779.38,0.320441,1007254.931,FALSE
04-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,858.58,879.46,854.27,878.08,878.08,5197911,0.022712,862.87,785.84,0.322588,1007254.931,FALSE
05-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,878.08,882.03,868.03,869.7,869.7,1559384,-0.009544,868.31,791.58,0.324917,1007254.931,FALSE
08-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,869.7,871.46,853.43,858.88,858.88,2757431,-0.012441,871.72,796.27,0.323103,1007254.931,FALSE
09-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,858.88,889.06,857.25,881.32,881.32,5656117,0.026127,872.44,801.42,0.327889,1007254.931,FALSE
10-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,881.32,908.41,880.23,902.17,902.17,5284801,0.023658,875.63,807.27,0.330826,1007254.931,FALSE
11-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,902.17,926.2,893.43,923.05,923.05,7885612,0.023144,881.68,813.32,0.331756,1007254.931,FALSE
12-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,923.05,927.92,910.79,916.83,916.83,7297849,-0.006739,890,818.62,0.33134,1007254.931,FALSE
15-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,916.83,922.96,907.77,916.35,916.35,6674374,-0.000524,895.47,823.56,0.331292,1007254.931,FALSE
16-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,916.35,923.52,911.22,915.71,915.71,1006687,-0.000698,902.04,829.21,0.315387,1007254.931,FALSE
17-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,915.71,931.25,915.4,930.5,930.5,5217269,0.016151,912.28,835.77,0.30845,1007254.931,FALSE
18-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,930.5,960.09,925.15,959.88,959.88,2602536,0.031574,923.5,843.42,0.313109,1007254.931,FALSE
19-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,959.88,968.53,954.52,967.42,967.42,2868407,0.007855,932.82,850.93,0.312476,1007254.931,FALSE
22-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,967.42,1010.09,967.28,1006.12,1006.12,2469436,0.040003,944.69,859.73,0.323716,1007254.931,FALSE
23-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1006.12,1029.46,997.45,1024.68,1024.68,4191324,0.018447,960.09,868.58,0.322357,1007254.931,FALSE
24-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1024.68,1026.07,1014.05,1020.38,1020.38,1867203,-0.004196,974.96,876.6,0.321033,1007254.931,FALSE
25-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1020.38,1042.07,1012.78,1037.8,1037.8,4722541,0.017072,992.4,884.57,0.318678,1007254.931,FALSE
26-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1037.8,1078.47,1032.67,1073.73,1073.73,2162708,0.034621,1012.86,893.08,0.324222,1007254.931,FALSE
29-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1073.73,1118.39,1067.09,1117.17,1117.17,4503194,0.040457,1035.33,903.59,0.323901,1007254.931,FALSE
30-06-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1117.17,1154.74,1114.3,1144.25,1144.25,5381387,0.02424,1060.59,914.73,0.326029,1007254.931,FALSE
01-07-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1144.25,1152.27,1133.11,1145.41,1145.41,2257724,0.001014,1080.49,926.23,0.320129,1007254.931,FALSE
02-07-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1145.41,1149.86,1136.45,1141.02,1141.02,1718860,-0.003833,1097.11,938.44,0.295163,1007254.931,FALSE
03-07-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1141.02,1160.59,1139.17,1154.74,1154.74,6643809,0.012024,1116.3,951.25,0.290006,1007254.931,FALSE
06-07-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1154.74,1197.73,1154.09,1193.97,1193.97,6169721,0.033973,1138.61,964.67,0.293462,1007254.931,FALSE
07-07-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1193.97,1215.22,1186.38,1204.93,1204.93,2830186,0.009179,1157.36,978.2,0.293534,1007254.931,FALSE
08-07-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1204.93,1223.48,1193.08,1216.49,1216.49,7209158,0.009594,1171.54,991.03,0.282411,1007254.931,FALSE
09-07-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1216.49,1224.37,1205.59,1218.34,1218.34,2548143,0.001521,1182.13,1003.81,0.283192,1007254.931,FALSE
10-07-2026,Tata Consumer Products,TATACONSUM,500800,FMCG,1218.34,1229.44,1202.46,1210.96,1210.96,7486114,-0.006057,1191.49,1014.97,0.265969,1007254.931,FALSE
31-12-2024,Tata Motors,TATAMOTORS,500570,Automobile,500,504.51,499.37,503.3,503.3,2104289,,1200.85,1029.062857,0.268550533,1417904.409,FALSE
01-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,503.3,504.02,488.66,493.08,493.08,3697586,-0.020306,1210.21,1041.958214,0.26391859,1417904.409,FALSE
02-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,493.08,504.62,488.74,500.73,500.73,6282178,0.015515,1219.57,1054.853571,0.259286648,1417904.409,FALSE
03-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,500.73,511.41,498.04,510.4,510.4,2894877,0.019312,505.07,1067.748929,0.254654705,1417904.409,FALSE
06-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,510.4,515.05,487.69,490.74,490.74,1925931,-0.038519,501.29,1080.644286,0.250022762,1417904.409,FALSE
07-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,490.74,493.96,476.89,478.2,478.2,4653429,-0.025553,497.51,1093.539643,0.245390819,1417904.409,FALSE
08-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,478.2,479.84,477.96,479.66,479.66,2137436,0.003053,493.73,1106.435,0.240758876,1417904.409,FALSE
09-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,479.66,479.69,474.03,476.87,476.87,3203247,-0.005817,489.95,1119.330357,0.236126933,1417904.409,FALSE
10-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,476.87,477.19,475.46,476.95,476.95,4153225,0.000168,487.65,1132.225714,0.23149499,1417904.409,FALSE
13-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,476.95,479.84,465.94,469.05,469.05,4948665,-0.016564,483.12,1145.121071,0.226863048,1417904.409,FALSE
14-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,476.95,479.84,465.94,469.05,469.05,5475636,0,477.22,1158.016429,0.222231105,1417904.409,TRUE
15-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,477.53,486.36,477.45,485.2,485.2,5736566,0.034431,476.43,1170.911786,0.217599162,1417904.409,FALSE
16-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,485.2,490.21,482.31,486.08,486.08,6910009,0.001814,477.55,1183.807143,0.212967219,1417904.409,FALSE
17-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,486.08,497.57,484.96,497.28,497.28,1462554,0.023041,480.07,1196.7025,0.208335276,1417904.409,FALSE
20-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,497.28,506.21,492.94,502.18,502.18,3536266,0.009854,483.68,1209.597857,0.203703333,1417904.409,FALSE
21-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,502.18,506.84,492.55,493.8,493.8,1007472,-0.016687,486.09,1222.493214,0.19907139,1417904.409,FALSE
22-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,493.8,501.54,490.79,497.69,497.69,1066098,0.007878,490.18,1235.388571,0.194439448,1417904.409,FALSE
23-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,497.69,501.17,485.69,488.4,488.4,2485939,-0.018666,492.95,1248.283929,0.189807505,1417904.409,FALSE
24-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,488.4,501.39,486.46,497.22,497.22,5187002,0.018059,494.66,1261.179286,0.185175562,1417904.409,FALSE
27-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,497.22,497.42,493.61,496.97,496.97,7261580,-0.000503,496.22,1274.074643,0.180543619,1417904.409,FALSE
28-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,496.97,497.98,491.79,495.38,495.38,6414788,-0.003199,495.95,1286.97,0.329231244,1417904.409,FALSE
29-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,495.38,496,486.11,488.89,488.89,5524035,-0.013101,494.05,1299.865357,0.324540378,1417904.409,FALSE
30-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,488.89,503.61,485.18,501.08,501.08,6447146,0.024934,495.09,1312.760714,0.319849511,1417904.409,FALSE
31-01-2025,Tata Motors,TATAMOTORS,500570,Automobile,501.08,504.82,494.87,499.79,499.79,2203722,-0.002574,495.39,1325.656071,0.315158644,1417904.409,FALSE
03-02-2025,Tata Motors,TATAMOTORS,500570,Automobile,499.79,502.93,493.68,495.75,495.75,6878846,-0.008083,496.44,1338.551429,0.310467778,1417904.409,FALSE
04-02-2025,Tata Motors,TATAMOTORS,500570,Automobile,495.75,499.97,489.98,492.51,492.51,7231847,-0.006536,495.77,485.6497059,0.305776911,1417904.409,FALSE
05-02-2025,Tata Motors,TATAMOTORS,500570,Automobile,492.51,498.77,492.45,498,498,1665381,0.011147,495.91,487.073848,0.301086044,1417904.409,FALSE
